tm,branch_id,ta,wd,ws,rn_day,rn_hr1,hm,si,ta_chi,heat_demand
2021050417,A,15.1,87.8,1.9,8.0,0.5,93.7,0.35,18.3,65
2021050418,A,15.3,99.2,1.8,8.0,0.0,94.8,0.19,18.8,72
2021050419,A,15.8,97.9,2.0,8.5,0.5,92.2,0.05,18.7,82
2021050420,A,15.4,101.8,1.1,10.0,1.5,95.2,0.01,18.7,94
2021050421,A,15.4,116.0,0.5,13.0,3.0,96.8,-99.0,18.5,102
2021050422,A,13.9,102.7,1.2,17.0,4.0,97.2,-99.0,17.7,103
2021050423,A,13.4,124.6,2.1,19.5,2.5,97.6,-99.0,17.2,98
2021050500,A,13.1,116.3,2.7,20.0,0.5,97.6,-99.0,16.6,102
2021050501,A,12.6,129.4,0.9,0.5,0.5,97.4,-99.0,16.1,73
2021050502,A,12.3,141.0,3.3,0.5,0.0,96.9,-99.0,16.1,72
2021050503,A,11.3,123.8,2.2,0.5,0.0,94.8,-99.0,14.8,74
2021050504,A,10.5,141.2,1.3,0.5,0.0,96.1,-99.0,14.0,83
2021050505,A,9.3,120.1,0.4,0.5,0.0,96.6,-99.0,13.2,83
2021050506,A,9.0,108.1,0.3,0.5,0.0,97.1,0.01,12.9,71
2021050507,A,10.2,173.8,1.5,0.5,0.0,97.0,0.38,13.4,64
2021050508,A,11.5,165.0,1.2,0.5,0.0,90.9,1.08,14.3,61
2021050509,A,12.4,165.8,1.7,0.5,0.0,83.9,1.43,14.9,66
2021050510,A,14.8,153.1,2.1,0.5,0.0,74.1,1.88,15.4,67
2021050511,A,15.7,139.6,2.0,0.5,0.0,59.0,3.05,16.5,69
2021050512,A,17.5,150.0,2.2,0.5,0.0,52.6,3.54,17.7,69
2021050513,A,17.7,132.8,2.5,0.5,0.0,49.2,3.62,17.7,60
2021050514,A,18.4,159.6,2.5,0.5,0.0,39.5,3.57,17.9,50
2021050515,A,18.3,147.4,2.6,0.5,0.0,35.8,3.23,17.5,46
2021050516,A,18.3,158.4,2.7,0.5,0.0,31.2,2.71,17.2,45
2021050517,A,17.3,139.4,2.8,0.5,0.0,29.5,2.06,16.6,50
2021050518,A,15.3,167.0,2.3,0.5,0.0,42.2,1.3,15.8,69
2021050519,A,13.8,146.0,1.8,0.5,0.0,41.5,0.46,14.7,74
2021050520,A,12.6,167.3,1.7,0.5,0.0,42.0,0.02,13.6,84
2021050521,A,12.0,168.6,1.3,0.5,0.0,51.5,-99.0,13.1,92
2021050522,A,10.3,157.6,0.8,0.5,0.0,62.7,-99.0,12.6,93
2021050523,A,9.1,108.2,0.2,0.5,0.0,70.1,-99.0,12.2,97
2021050600,A,10.4,142.1,0.8,0.5,0.0,59.4,-99.0,11.8,89
2021050601,A,9.3,149.4,0.6,0.0,0.0,67.7,-99.0,11.7,68
2021050602,A,9.8,109.2,1.4,0.0,0.0,60.3,-99.0,11.2,66
2021050603,A,10.4,109.5,1.5,0.0,0.0,50.3,-99.0,10.9,58
2021050604,A,9.4,86.4,1.9,0.0,0.0,62.9,-99.0,10.4,55
2021050605,A,9.7,78.3,2.0,0.0,0.0,60.5,-99.0,9.9,59
2021050606,A,9.9,77.3,2.5,0.0,0.0,55.5,0.03,9.9,64
2021050607,A,10.3,87.6,2.5,0.0,0.0,55.6,0.4,11.1,82
2021050608,A,12.4,86.9,2.7,0.0,0.0,47.8,1.1,12.9,80
2021050609,A,14.2,92.5,3.0,0.0,0.0,41.0,1.78,15.1,75
2021050610,A,17.1,134.1,1.5,0.0,0.0,33.8,2.28,16.5,60
2021050611,A,18.6,149.6,1.3,0.0,0.0,30.5,2.37,17.8,61
2021050612,A,20.8,169.2,2.1,0.0,0.0,28.5,2.69,19.2,61
2021050613,A,22.1,163.9,1.7,0.0,0.0,28.2,3.32,20.9,63
2021050614,A,23.1,161.4,2.3,0.0,0.0,34.5,3.27,21.8,59
2021050615,A,21.7,166.5,2.4,0.0,0.0,39.4,2.3,21.2,49
2021050616,A,21.0,167.5,3.0,0.0,0.0,30.3,2.24,20.7,51
2021050617,A,19.5,171.9,3.5,0.0,0.0,30.1,0.98,18.9,57
2021050618,A,18.8,168.8,2.3,0.0,0.0,26.5,0.67,18.3,58
2021050619,A,17.7,167.5,1.8,0.0,0.0,29.8,0.33,17.6,65
2021050620,A,17.0,169.8,2.8,0.0,0.0,26.3,0.05,16.7,88
2021050621,A,14.9,151.9,1.0,0.0,0.0,29.9,-99.0,16.0,80
2021050622,A,14.1,135.6,0.8,0.0,0.0,36.1,-99.0,15.7,80
2021050623,A,15.2,88.2,1.4,0.0,0.0,33.8,-99.0,14.9,73
2021050700,A,14.6,106.4,1.8,0.0,0.0,35.5,-99.0,14.7,68
2021050701,A,15.0,103.4,1.9,0.0,0.0,35.5,-99.0,14.7,62
2021050702,A,15.4,112.7,2.2,0.0,0.0,34.2,-99.0,14.7,58
2021050703,A,15.6,112.3,1.8,0.0,0.0,33.9,-99.0,14.6,58
2021050704,A,15.7,131.3,2.5,0.0,0.0,33.2,-99.0,15.0,64
2021050705,A,15.8,139.4,1.8,0.0,0.0,34.1,-99.0,15.2,65
2021050706,A,15.7,151.9,2.9,0.0,0.0,36.9,0.02,15.3,66
2021050707,A,15.9,156.1,2.8,0.0,0.0,41.4,0.12,15.9,73
2021050708,A,15.9,158.3,2.7,0.0,0.0,48.8,0.12,16.4,73
2021050709,A,15.9,170.5,3.4,0.0,0.0,57.9,0.11,17.2,68
2021050710,A,13.8,167.0,2.9,10.0,10.0,94.8,0.05,17.2,61
2021050711,A,13.0,164.5,2.5,10.0,0.0,89.0,0.47,16.1,53
2021050712,A,15.4,152.8,1.9,10.0,0.0,61.6,2.13,16.4,55
2021050713,A,17.1,152.1,2.4,10.0,0.0,53.1,3.34,16.7,52
2021050714,A,16.7,169.4,3.3,10.0,0.0,47.7,3.17,16.8,52
2021050715,A,16.5,163.1,2.8,10.0,0.0,51.7,2.79,17.0,48
2021050716,A,16.5,169.5,3.1,10.0,0.0,51.6,2.17,17.0,48
2021050717,A,15.8,172.5,2.6,10.0,0.0,57.6,1.52,16.8,49
2021050718,A,14.4,167.9,2.2,10.0,0.0,63.5,0.79,16.2,55
2021050719,A,12.7,171.8,2.8,10.0,0.0,72.1,0.29,15.2,62
2021050720,A,11.6,166.6,1.3,10.0,0.0,74.6,0.03,14.2,74
2021050721,A,10.6,166.5,0.8,10.0,0.0,75.9,-99.0,13.5,90
2021050722,A,9.7,169.8,0.9,10.0,0.0,82.2,-99.0,13.1,85
2021050723,A,10.1,173.2,2.2,10.0,0.0,78.8,-99.0,12.8,82
2021050800,A,9.4,149.3,1.1,10.0,0.0,84.0,-99.0,12.5,84
2021050801,A,9.3,158.0,1.6,0.0,0.0,83.7,-99.0,12.3,66
2021050802,A,8.4,144.3,0.8,0.0,0.0,88.7,-99.0,12.1,66
2021050803,A,8.6,144.9,1.2,0.0,0.0,85.8,-99.0,11.8,66
2021050804,A,8.4,144.3,1.2,0.0,0.0,85.2,-99.0,11.5,68
2021050805,A,8.6,134.9,1.3,0.0,0.0,83.5,-99.0,11.5,74
2021050806,A,8.8,104.5,1.6,0.0,0.0,81.7,0.03,11.5,71
2021050807,A,10.0,141.4,1.6,0.0,0.0,75.5,0.35,12.3,70
2021050808,A,12.1,127.9,1.8,0.0,0.0,65.2,0.98,13.6,61
2021050809,A,13.4,153.7,1.9,0.0,0.0,57.4,1.69,14.9,60
2021050810,A,16.2,164.0,2.3,0.0,0.0,46.9,2.16,16.2,64
2021050811,A,17.9,165.1,2.1,0.0,0.0,46.6,2.74,17.8,63
2021050812,A,18.5,174.0,4.5,0.0,0.0,42.4,3.1,18.5,61
2021050813,A,19.5,175.2,3.4,0.0,0.0,40.3,3.26,19.1,51
2021050814,A,20.1,171.5,4.3,0.0,0.0,34.8,3.15,19.5,46
2021050815,A,20.0,173.5,4.2,0.0,0.0,34.7,2.69,19.6,44
2021050816,A,19.3,168.9,2.7,0.0,0.0,39.8,1.82,19.2,48
2021050817,A,17.1,168.4,3.8,0.0,0.0,51.9,0.65,18.2,48
2021050818,A,15.3,153.0,2.6,0.0,0.0,65.8,0.25,17.2,49
2021050819,A,14.4,153.4,2.1,0.0,0.0,72.0,0.13,16.6,62
2021050820,A,12.7,142.1,1.5,0.0,0.0,80.9,0.01,15.7,77
2021050821,A,11.9,139.7,0.7,0.0,0.0,86.2,-99.0,15.4,78
2021050822,A,12.5,134.5,1.6,0.0,0.0,79.8,-99.0,15.0,75
2021050823,A,12.2,135.3,1.2,0.0,0.0,77.2,-99.0,14.6,72
2021050900,A,11.8,128.9,1.1,0.0,0.0,67.3,-99.0,13.9,79
2021050901,A,10.7,122.9,0.8,0.0,0.0,70.7,-99.0,13.2,70
2021050902,A,10.0,80.7,0.6,0.0,0.0,67.9,-99.0,12.7,62
2021050903,A,9.6,86.0,0.9,0.0,0.0,73.5,-99.0,12.4,63
2021050904,A,8.9,72.9,0.4,0.0,0.0,83.1,-99.0,12.1,62
2021050905,A,8.8,80.4,0.3,0.0,0.0,86.5,-99.0,11.6,62
2021050906,A,8.8,108.5,0.5,0.0,0.0,89.1,0.03,12.1,67
2021050907,A,9.8,120.4,0.8,0.0,0.0,88.1,0.43,13.3,68
2021050908,A,14.1,150.5,0.8,0.0,0.0,68.4,1.24,15.1,59
2021050909,A,16.4,136.9,2.0,0.0,0.0,49.6,2.0,16.7,53
2021050910,A,19.0,137.6,2.6,0.0,0.0,36.1,2.65,17.8,52
2021050911,A,19.6,128.2,3.8,0.0,0.0,31.9,3.25,18.6,46
2021050912,A,20.6,134.6,3.3,0.0,0.0,27.8,3.64,19.0,46
2021050913,A,20.9,131.4,3.0,0.0,0.0,28.0,3.72,19.5,40
2021050914,A,21.7,130.0,3.3,0.0,0.0,26.5,3.62,19.7,40
2021050915,A,21.6,128.8,3.2,0.0,0.0,25.3,3.26,19.8,44
2021050916,A,21.7,144.0,2.1,0.0,0.0,22.3,2.74,19.9,46
2021050917,A,20.8,147.7,2.4,0.0,0.0,24.9,2.05,19.3,48
2021050918,A,18.1,154.5,2.6,0.0,0.0,32.1,1.28,18.3,54
2021050919,A,16.2,135.2,1.2,0.0,0.0,38.7,0.5,16.8,60
2021050920,A,15.0,124.5,1.7,0.0,0.0,43.1,0.03,15.7,72
2021050921,A,13.2,98.0,0.4,0.0,0.0,50.1,-99.0,14.9,81
2021050922,A,11.9,75.2,0.7,0.0,0.0,58.0,-99.0,14.2,80
2021050923,A,11.6,77.0,0.2,0.0,0.0,58.7,-99.0,13.8,76
2021051000,A,10.9,68.7,0.4,0.0,0.0,64.9,-99.0,13.4,78
2021051001,A,11.1,86.8,0.1,0.0,0.0,57.5,-99.0,12.9,59
2021051002,A,10.6,360.0,0.0,0.0,0.0,70.5,-99.0,12.6,57
2021051003,A,11.2,88.0,0.8,0.0,0.0,65.6,-99.0,13.0,57
2021051004,A,11.6,82.0,0.5,0.0,0.0,66.1,-99.0,13.2,60
2021051005,A,11.9,173.8,0.8,0.0,0.0,63.9,-99.0,13.6,72
2021051006,A,11.8,102.1,1.1,0.0,0.0,64.0,0.01,13.8,76
2021051007,A,12.5,71.4,1.3,0.0,0.0,61.8,0.05,13.9,94
2021051008,A,12.1,72.0,0.5,0.0,0.0,66.9,0.12,14.0,92
2021051009,A,12.9,167.6,0.8,0.0,0.0,67.9,0.22,14.1,86
2021051010,A,13.4,169.1,0.8,0.0,0.0,69.3,0.35,14.7,79
2021051011,A,13.7,121.6,0.7,0.0,0.0,66.2,0.48,15.2,76
2021051012,A,13.2,157.1,1.5,0.0,0.0,67.5,0.4,15.2,65
2021051013,A,13.3,151.2,1.5,0.0,0.0,69.0,0.5,15.2,67
2021051014,A,13.1,158.7,1.8,0.0,0.0,72.6,0.52,15.4,67
2021051015,A,13.2,164.0,2.0,0.0,0.0,71.1,0.5,15.5,68
2021051016,A,13.4,153.5,1.6,0.0,0.0,69.9,0.61,15.7,63
2021051017,A,13.7,120.0,0.9,0.0,0.0,69.7,0.53,15.8,56
2021051018,A,13.5,91.2,1.5,0.0,0.0,66.1,0.28,15.6,56
2021051019,A,13.0,73.3,0.4,0.0,0.0,73.1,0.1,15.5,64
2021051020,A,12.1,102.9,0.4,0.0,0.0,78.1,0.02,15.2,88
2021051021,A,13.2,102.9,0.9,0.0,0.0,68.0,-99.0,15.2,104
2021051022,A,12.8,104.4,1.3,0.0,0.0,68.9,-99.0,14.5,102
2021051023,A,12.4,86.6,1.5,0.0,0.0,70.2,-99.0,13.7,95
2021051100,A,12.3,94.9,1.7,0.0,0.0,68.4,-99.0,13.3,87
2021051101,A,10.6,109.6,0.5,0.0,0.0,80.3,-99.0,12.6,71
2021051102,A,10.4,7.7,0.6,0.0,0.0,77.9,-99.0,12.1,70
2021051103,A,10.5,32.0,1.9,0.0,0.0,77.8,-99.0,11.8,68
2021051104,A,10.4,41.9,2.2,0.0,0.0,78.3,-99.0,11.6,69
2021051105,A,10.2,31.2,2.0,0.0,0.0,78.0,-99.0,11.5,69
2021051106,A,10.5,54.9,1.5,0.0,0.0,75.9,0.07,12.0,85
2021051107,A,12.2,73.4,2.2,0.0,0.0,67.2,0.48,13.2,90
2021051108,A,15.0,92.1,1.8,0.0,0.0,54.7,1.19,15.4,80
2021051109,A,17.3,115.2,1.9,0.0,0.0,43.7,1.88,17.8,79
2021051110,A,19.2,125.4,2.0,0.0,0.0,38.2,2.44,19.5,52
2021051111,A,21.4,115.6,2.2,0.0,0.0,29.7,3.04,20.5,47
2021051112,A,22.5,158.0,3.1,0.0,0.0,28.9,3.25,21.8,42
2021051113,A,24.7,149.7,2.2,0.0,0.0,27.1,3.44,22.8,45
2021051114,A,24.9,153.6,2.3,0.0,0.0,24.5,3.31,23.3,52
2021051115,A,24.5,160.9,2.9,0.0,0.0,24.8,2.71,23.6,49
2021051116,A,24.2,155.9,2.5,0.0,0.0,27.5,2.1,23.7,37
2021051117,A,24.2,160.8,3.1,0.0,0.0,27.7,1.64,23.4,33
2021051118,A,23.2,158.2,3.0,0.0,0.0,29.5,1.09,22.8,33
2021051119,A,22.0,155.0,2.5,0.0,0.0,32.1,0.48,21.9,43
2021051120,A,21.1,163.4,3.4,0.0,0.0,32.6,0.05,20.7,52
2021051121,A,20.3,160.2,2.9,0.0,0.0,29.7,-99.0,19.4,53
2021051122,A,19.7,166.0,3.6,0.0,0.0,28.1,-99.0,18.7,56
2021051123,A,18.7,159.9,1.9,0.0,0.0,30.4,-99.0,18.4,51
2021051200,A,18.5,165.4,2.8,0.0,0.0,30.5,-99.0,17.9,48
2021051201,A,18.0,158.2,1.5,0.0,0.0,31.1,-99.0,17.5,45
2021051202,A,18.1,158.0,1.4,0.0,0.0,30.8,-99.0,17.7,39
2021051203,A,17.5,136.4,1.2,0.0,0.0,35.6,-99.0,17.6,39
2021051204,A,17.2,110.9,1.8,0.0,0.0,36.0,-99.0,17.3,37
2021051205,A,17.0,127.6,1.8,0.0,0.0,36.0,-99.0,17.0,46
2021051206,A,16.8,116.7,1.2,0.0,0.0,34.7,0.02,16.9,53
2021051207,A,17.0,103.2,2.3,0.0,0.0,32.8,0.23,16.9,58
2021051208,A,18.2,134.6,1.5,0.0,0.0,31.8,0.84,18.0,61
2021051209,A,19.4,112.4,1.7,0.0,0.0,27.8,1.69,19.0,57
2021051210,A,21.2,129.3,1.9,0.0,0.0,28.0,2.19,20.1,52
2021051211,A,21.6,121.3,1.8,0.0,0.0,27.7,2.38,20.7,38
2021051212,A,23.7,144.5,1.9,0.0,0.0,22.4,3.34,22.3,37
2021051213,A,23.7,154.8,2.4,0.0,0.0,25.6,3.52,23.0,37
2021051214,A,25.8,167.2,2.4,0.0,0.0,25.0,3.2,24.2,36
2021051215,A,26.1,159.2,1.5,0.0,0.0,26.0,2.98,24.7,34
2021051216,A,26.4,157.1,2.3,0.0,0.0,25.9,2.56,25.4,36
2021051217,A,26.6,166.4,1.2,0.0,0.0,31.0,1.94,25.7,39
2021051218,A,25.4,114.2,0.5,0.0,0.0,30.2,1.18,25.2,36
2021051219,A,22.3,72.2,0.3,0.0,0.0,42.9,0.41,24.0,39
2021051220,A,21.8,299.8,0.5,0.0,0.0,43.7,0.03,22.6,44
2021051221,A,19.4,81.2,1.1,0.0,0.0,55.2,-99.0,22.0,48
2021051222,A,19.4,79.7,0.6,0.0,0.0,57.9,-99.0,21.1,46
2021051223,A,18.6,80.0,0.6,0.0,0.0,62.5,-99.0,20.5,48
2021051300,A,18.1,74.7,0.2,0.0,0.0,62.7,-99.0,19.8,48
2021051301,A,17.8,105.8,0.4,0.0,0.0,60.8,-99.0,19.2,53
2021051302,A,18.1,136.0,0.9,0.0,0.0,60.1,-99.0,18.7,46
2021051303,A,17.5,87.0,0.7,0.0,0.0,62.4,-99.0,18.4,43
2021051304,A,16.6,73.9,1.2,0.0,0.0,64.7,-99.0,17.9,41
2021051305,A,17.1,71.9,2.0,0.0,0.0,62.7,-99.0,17.5,40
2021051306,A,16.3,94.9,0.9,0.0,0.0,65.5,0.04,17.6,38
2021051307,A,16.6,86.3,0.4,0.0,0.0,70.9,0.43,18.5,45
2021051308,A,20.3,145.9,0.3,0.0,0.0,55.1,1.08,20.4,55
2021051309,A,22.3,140.5,1.0,0.0,0.0,45.3,1.82,22.1,58
2021051310,A,23.9,108.6,1.0,0.0,0.0,41.0,2.44,23.7,63
2021051311,A,26.1,140.1,0.7,0.0,0.0,39.4,2.98,25.0,65
2021051312,A,26.6,148.8,1.6,0.0,0.0,40.5,3.31,26.2,66
2021051313,A,28.0,275.5,1.3,0.0,0.0,35.2,3.39,26.8,62
2021051314,A,27.6,160.1,1.2,0.0,0.0,34.7,3.28,27.6,58
2021051315,A,28.5,273.5,1.2,0.0,0.0,37.2,2.95,28.4,56
2021051316,A,28.7,141.5,1.4,0.0,0.0,39.9,2.37,28.1,50
2021051317,A,27.1,265.7,1.5,0.0,0.0,45.5,1.74,27.5,45
2021051318,A,25.5,285.1,1.5,0.0,0.0,47.8,0.99,26.7,41
2021051319,A,23.3,282.3,1.4,0.0,0.0,51.7,0.44,25.2,42
2021051320,A,21.0,290.8,0.5,0.0,0.0,61.2,0.04,23.8,46
2021051321,A,20.3,102.3,0.9,0.0,0.0,59.8,-99.0,22.7,50
2021051322,A,19.1,102.7,0.5,0.0,0.0,67.6,-99.0,21.9,54
2021051323,A,18.4,81.8,0.2,0.0,0.0,73.8,-99.0,21.3,54
2021051400,A,18.2,84.5,0.4,0.0,0.0,74.5,-99.0,20.9,58
2021051401,A,17.6,78.3,0.4,0.0,0.0,77.5,-99.0,20.7,48
2021051402,A,17.0,74.3,0.1,0.0,0.0,81.2,-99.0,20.3,42
2021051403,A,17.6,93.0,0.2,0.0,0.0,84.0,-99.0,20.1,41
2021051404,A,17.4,99.6,0.5,0.0,0.0,81.6,-99.0,19.9,39
2021051405,A,17.2,85.3,0.5,0.0,0.0,81.6,-99.0,19.6,38
2021051406,A,16.7,79.5,0.4,0.0,0.0,86.3,0.02,19.5,38
2021051407,A,19.0,136.5,0.6,0.0,0.0,77.2,0.38,20.6,46
2021051408,A,20.5,113.5,0.6,0.0,0.0,68.6,0.89,22.0,53
2021051409,A,22.5,149.2,0.4,0.0,0.0,63.1,1.39,23.2,54
2021051410,A,24.0,142.7,0.9,0.0,0.0,56.9,2.02,24.9,53
2021051411,A,25.9,165.5,2.0,0.0,0.0,51.3,2.77,26.5,49
2021051412,A,26.8,165.9,1.9,0.0,0.0,45.0,2.72,27.1,47
2021051413,A,27.9,146.2,1.6,0.0,0.0,38.7,3.43,28.0,41
2021051414,A,28.8,153.3,2.0,0.0,0.0,36.6,2.88,28.7,38
2021051415,A,28.9,111.4,0.9,0.0,0.0,36.4,2.61,28.9,44
2021051416,A,29.5,165.0,1.0,0.0,0.0,36.9,2.38,29.3,37
2021051417,A,29.4,224.2,1.1,0.0,0.0,38.3,1.6,29.0,37
2021051418,A,26.8,297.6,1.7,0.0,0.0,53.1,0.98,28.4,43
2021051419,A,24.4,139.5,1.4,0.0,0.0,57.9,0.27,26.5,43
2021051420,A,22.4,93.8,0.7,0.0,0.0,66.4,0.04,25.5,41
2021051421,A,22.0,86.2,0.6,0.0,0.0,71.4,-99.0,24.8,41
2021051422,A,21.5,114.0,0.4,0.0,0.0,71.7,-99.0,24.1,44
2021051423,A,20.7,125.3,0.3,0.0,0.0,71.3,-99.0,23.4,47
2021051500,A,19.9,360.0,0.0,0.0,0.0,76.9,-99.0,23.0,52
2021051501,A,19.7,360.0,0.0,0.0,0.0,76.9,-99.0,22.9,38
2021051502,A,19.7,122.5,0.3,0.0,0.0,75.2,-99.0,22.8,32
2021051503,A,19.4,84.0,0.1,0.0,0.0,75.2,-99.0,22.3,32
2021051504,A,19.0,68.4,0.2,0.0,0.0,78.4,-99.0,22.2,33
2021051505,A,19.0,360.0,0.0,0.0,0.0,77.5,-99.0,22.3,33
2021051506,A,18.5,132.4,0.1,0.0,0.0,84.3,0.0,22.3,31
2021051507,A,19.8,360.0,0.0,0.0,0.0,78.5,0.13,22.6,32
2021051508,A,22.0,157.9,1.0,0.0,0.0,69.2,0.55,23.8,38
2021051509,A,23.8,164.5,2.2,0.0,0.0,62.3,1.16,25.0,53
2021051510,A,23.0,157.1,1.8,0.0,0.0,65.6,1.51,25.1,53
2021051511,A,24.5,162.2,2.0,0.0,0.0,61.9,1.3,25.7,55
2021051512,A,24.7,158.5,2.6,0.0,0.0,60.3,2.29,26.7,53
2021051513,A,23.1,160.3,1.9,0.0,0.0,70.0,1.02,25.4,46
2021051514,A,20.2,85.7,0.3,7.0,7.0,95.2,0.34,23.6,49
2021051515,A,20.1,156.0,1.1,7.5,0.5,93.8,0.52,23.9,45
2021051516,A,20.0,160.5,1.1,9.5,2.0,95.5,0.26,23.8,38
2021051517,A,19.6,95.6,1.3,9.5,0.0,95.7,0.19,23.5,41
2021051518,A,19.5,80.3,1.7,11.0,1.5,96.2,0.09,23.4,42
2021051519,A,19.7,99.4,1.5,11.5,0.5,96.5,0.05,23.5,38
2021051520,A,19.7,83.4,1.3,11.5,0.0,96.5,0.01,23.5,53
2021051521,A,19.8,96.1,1.2,12.0,0.5,96.6,-99.0,23.5,53
2021051522,A,19.8,116.4,0.4,13.5,1.5,97.1,-99.0,23.6,53
2021051523,A,19.9,87.3,1.1,13.5,0.0,97.2,-99.0,23.6,53
2021051600,A,19.9,86.3,1.1,14.0,0.5,97.5,-99.0,23.5,78
2021051601,A,19.8,78.7,1.7,0.5,0.5,97.4,-99.0,23.5,36
2021051602,A,19.8,108.9,1.1,0.5,0.0,97.4,-99.0,23.4,34
2021051603,A,19.8,87.5,2.4,4.0,3.5,97.5,-99.0,23.5,34
2021051604,A,19.8,78.0,2.9,4.5,0.5,97.3,-99.0,23.6,35
2021051605,A,19.8,84.9,2.4,6.5,2.0,96.9,-99.0,23.5,34
2021051606,A,20.0,103.2,1.5,7.0,0.5,96.8,0.0,23.6,37
2021051607,A,20.3,138.7,1.5,9.5,2.5,96.9,0.04,23.9,37
2021051608,A,19.6,162.0,1.3,11.0,1.5,97.2,0.09,23.1,43
2021051609,A,18.8,164.6,1.5,16.0,5.0,97.5,0.18,22.5,41
2021051610,A,18.7,141.1,0.3,19.0,3.0,97.7,0.24,22.4,41
2021051611,A,18.9,145.3,0.2,22.0,3.0,97.7,0.41,22.7,40
2021051612,A,19.4,124.3,0.3,25.5,3.5,97.6,0.37,22.8,40
2021051613,A,18.3,85.0,1.9,28.5,3.0,96.2,0.39,22.3,36
2021051614,A,17.9,96.3,2.3,29.0,0.5,95.2,0.53,21.9,38
2021051615,A,17.4,81.5,2.6,30.5,1.5,95.6,0.38,21.4,36
2021051616,A,16.9,93.1,2.4,35.0,4.5,96.0,0.17,20.5,38
2021051617,A,16.6,101.7,1.7,39.0,4.0,96.3,0.12,20.2,41
2021051618,A,16.2,118.4,1.7,42.0,3.0,96.4,0.09,19.8,45
2021051619,A,15.8,74.1,1.3,49.5,7.5,97.0,0.04,19.3,48
2021051620,A,15.4,107.6,1.4,59.5,10.0,97.1,0.0,19.0,54
2021051621,A,15.1,108.5,0.7,60.5,1.0,96.9,-99.0,18.6,52
2021051622,A,14.7,84.8,1.2,62.0,1.5,96.5,-99.0,18.1,53
2021051623,A,14.3,123.7,0.7,62.0,0.0,95.9,-99.0,17.7,44
2021051700,A,13.9,30.1,1.2,62.5,0.5,95.9,-99.0,17.3,44
2021051701,A,13.8,78.8,1.2,0.0,0.0,95.4,-99.0,17.2,29
2021051702,A,13.6,41.1,0.4,0.0,0.0,94.8,-99.0,16.9,31
2021051703,A,13.5,104.8,0.3,0.0,0.0,96.2,-99.0,16.8,35
2021051704,A,13.5,109.6,0.3,0.0,0.0,96.8,-99.0,16.9,39
2021051705,A,13.4,4.5,0.3,0.0,0.0,97.0,-99.0,16.6,35
2021051706,A,13.6,88.9,0.2,0.0,0.0,97.4,0.01,16.6,36
2021051707,A,14.0,352.3,0.4,0.0,0.0,97.8,0.08,16.6,48
2021051708,A,13.9,103.0,0.5,0.5,0.5,97.7,0.31,16.8,55
2021051709,A,14.0,123.5,1.0,0.5,0.0,93.0,0.47,17.3,46
2021051710,A,14.7,79.9,0.9,0.5,0.0,91.9,0.58,17.8,41
2021051711,A,14.8,102.1,0.9,0.5,0.0,92.3,0.6,18.0,39
2021051712,A,15.1,128.6,0.5,2.5,2.0,96.4,0.58,18.1,37
2021051713,A,14.9,119.7,1.0,3.0,0.5,96.3,0.52,18.4,34
2021051714,A,14.8,120.2,0.7,3.5,0.5,96.4,0.22,18.3,27
2021051715,A,14.9,101.8,0.8,3.5,0.0,97.1,0.36,18.4,26
2021051716,A,14.8,83.1,0.8,4.5,1.0,97.2,0.37,18.4,26
2021051717,A,15.0,116.8,0.7,4.5,0.0,96.6,0.21,18.8,27
2021051718,A,15.7,82.2,0.9,4.5,0.0,91.4,0.59,19.1,28
2021051719,A,15.3,75.0,0.3,4.5,0.0,95.7,0.29,18.9,33
2021051720,A,14.1,71.0,0.2,4.5,0.0,96.9,0.02,18.3,41
2021051721,A,13.8,74.2,0.3,4.5,0.0,97.8,-99.0,18.0,48
2021051722,A,13.9,70.2,0.2,4.5,0.0,98.0,-99.0,17.5,48
2021051723,A,13.8,76.7,0.1,4.5,0.0,98.2,-99.0,17.2,50
2021051800,A,13.4,67.9,0.4,4.5,0.0,98.3,-99.0,16.9,57
2021051801,A,13.0,64.3,0.2,0.0,0.0,98.3,-99.0,16.6,45
2021051802,A,13.3,76.3,0.5,0.0,0.0,98.4,-99.0,16.8,38
2021051803,A,12.8,87.7,0.4,0.0,0.0,98.5,-99.0,16.4,36
2021051804,A,12.9,80.6,0.9,0.0,0.0,98.4,-99.0,16.2,36
2021051805,A,13.3,91.5,1.2,0.0,0.0,98.2,-99.0,16.3,38
2021051806,A,13.5,39.9,1.2,0.0,0.0,97.6,0.03,16.6,47
2021051807,A,14.2,76.8,0.2,0.0,0.0,97.6,0.24,17.2,52
2021051808,A,15.2,72.6,0.1,0.0,0.0,96.0,0.54,18.2,59
2021051809,A,16.1,157.0,0.4,0.0,0.0,89.6,0.71,18.8,56
2021051810,A,17.1,179.0,0.2,0.0,0.0,81.1,0.61,19.6,44
2021051811,A,19.2,144.1,0.6,0.0,0.0,75.3,1.95,20.5,38
2021051812,A,21.2,93.5,0.8,0.0,0.0,63.5,3.74,21.9,33
2021051813,A,22.7,112.6,0.6,0.0,0.0,56.5,3.6,23.3,31
2021051814,A,23.5,152.9,1.6,0.0,0.0,57.0,3.4,24.1,31
2021051815,A,24.6,144.5,1.3,0.0,0.0,53.7,3.02,24.7,32
2021051816,A,24.0,170.7,2.3,0.0,0.0,48.5,2.41,24.5,36
2021051817,A,23.1,150.9,1.8,0.0,0.0,50.6,1.99,23.7,44
